38 16 16 36 32 31 16 15 15 16 200 198 204 199 199 196 198 200 201 200 2320 2309 2278 2251 2277 2207 2271 2324 2272 2340 26824 27094 25803 26822 26720 26328 27812 26718 26613 26528 21 18 16 16 16 16 16 16 16 16 186 185 185 225 186 185 186 187 186 185 16 16 17 16 17 16 16 16 16 15 187 186 184 186 186 223 187 185 186 186 2215 2183 2142 2192 2185 2146 2166 2218 2129 2188 25065 24808 25433 25559 42291 25130 25036 26210 27207 25156 
26 23 23 23 22 23 22 22 23 22 279 272 296 298 260 283 285 262 263 264 2959 2971 2928 2987 2952 2983 2957 2957 2944 3099 35291 34267 34302 34093 34132 34219 34375 34506 34314 34555 22 21 21 23 21 21 21 21 22 21 241 242 244 245 242 285 343 263 243 242 22 22 24 22 22 21 21 21 22 22 242 243 241 243 241 300 242 322 273 269 2972 2793 2823 2836 2844 2838 2872 2834 2800 2832 32560 32160 32103 31889 31747 32294 31822 32727 31730 32075 
